,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
11689,157,2,5,1,9,캐나다, ,3,11,2, , ,4,5, , , ,혼자,1,개별여행,151,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8, , , , , , , , , ,2, , , , , , ,1, ,3, , ,6, , , , ,2,1,96,18,1,17,고궁/역사유적지방문,1,3,9,10,3,4,18,3261.72,0.0,3261.72
11841,338,1,1,2,8,캐나다, ,1,11,3,2,5,4,1,13,7,4,혼자,1,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, ,8, , , , ,17, , , , , , , , , , , ,1, ,3, ,5, , , , , ,1,32,70,17,18,1,고궁/역사유적지방문,1,3,10, ,4,5,16,1790.0,0.0,1790.0
11842,339,1,1,2,7,캐나다, ,1,11,3,2, ,1,1,5,4,16,혼자,1,개별여행,4,5,4,4,4,5,4,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14, , ,1,4, ,휴양/휴식,1,9, , ,12, , ,510.0,0.0,510.0
11843,342,2,1,2,2,캐나다, ,1,11,2,3,4,3,5, , , ,혼자,1,개별여행,10,5,3,5,5,5,5,5,4,3,3,5,5,5,5,5,1, , , , , , , , , ,3, ,2, , , , , , ,1, , , , ,6, , , , ,92,96,1,1,2,11,레포츠활동,1,7,9, ,4,11,17,489.258,139.788,349.47
11844,343,2,1,2,8,캐나다, ,5,11,3, , ,1,1,13, , ,혼자,1,개별여행,5,5,5,4,5,5,5,5,4,4,5,5,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,20,12,1,20,8,쇼핑,1,3,9,10,4,6,16,2407.46,1242.56,1164.9
11845,344,2,1,3,3,캐나다, ,1,11,3, , ,4,1,4,2, ,친구/연인,2,개별여행,7,4,4,5,5,5,3,4,5,3,4,5,5,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,5,10,2,1,22,식도락,2,2,3,7,3,10, ,1708.52,931.92,776.6
11972,491,2,2,2,5,캐나다, ,10,11,2,3,4,4,5, , , ,혼자,1,개별여행,5,3,4,4,4,4,4,3,4,4,4,4,4,4,5,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,4,22,31,1,2, ,쇼핑,1,1,5,7,4,6,10,960.7672035,0.0,960.7672035
11997,520,2,3,3,2,캐나다, ,3,11,2,3, ,2,6, , , ,직장동료,2,개별여행,3,5,2,4,5,5,5,5,4,5,4,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,1,2,쇼핑,1,3, , ,4, , ,388.3,388.3,0.0
11998,521,1,1,2,7,캐나다, ,1,11,5,3,2,1,1,4,2,12,혼자,1,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,10,20,2,7,9,유흥.오락,1,1,2,7,5,11,16,632.929,543.62,89.309
12157,701,1,3,1,2,캐나다, ,2,11,2, , ,2,6, , , ,직장동료,8,개별여행,7,5,5,3,5,5,9,5,5,3,5,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,17,2,16,17, ,고궁/역사유적지방문,1,12, , ,21, , ,58.0,58.0,0.0
12192,740,1,4,3,1,캐나다, ,10,11,3,2, ,1,5, , , ,혼자,1,개별여행,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,5,6,23,22,4,3,전통문화체험,4,4,7, ,10, , ,749.2221311,705.1502411,44.07189007
12193,741,1,2,3,5,캐나다, ,1,11,5,3, ,4,7, , , ,혼자,1,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , ,6, , , , , , , , , , , , , , ,1, , , ,5, , , , , ,136, , ,15, , ,미팅/회의/학술대회/박람회참가,1,1, , ,15, , ,440.7189007,440.7189007,0.0
12260,826,1,0,2,8,캐나다, ,2,11,3, , ,9,7, , , ,혼자,1,개별여행,121,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,14,16,14,17,1,연수/교육/연구,5,4,5,6,4,9,10,2071.378833,1057.725362,1013.653472
12275,848,1,3,3,2,캐나다, ,50,11,3, , ,1,6, , , ,혼자,1,개별여행,8,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,8,5,16,1,3,업무수행,1,5,6,7,4,11, ,2096.82,854.26,1242.56
12276,849,1,3,3,2,캐나다, ,1,11,3, , ,2,6, , , ,혼자,1,개별여행,6,5,4,4,5,5,4,4,4,4,4,5,4,5,4,4,1, , , , , , , , , ,3,7, , , , , , , ,1, , , , ,6, , , , ,12, , ,2,16,5,식도락,1,1, , ,11, , ,2366.866,2127.52,239.346
12277,851,2,1,2,8,캐나다, ,1,11,3,2, ,3,6, , , ,혼자,1,개별여행,89,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,1,4, , , , , , , , , , , , , ,13, , , ,1,2, , , , ,7, , , ,8,115,136,14,3,11,온천/스파,2,9,10, ,5,6,14,267.927,155.32,112.607
12455,1266,1,2,2,3,캐나다, ,1,11,9, , ,3,6, , , ,혼자,1,개별여행,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4, , , , , , , , , , , ,7,2, , , , , , , , , , , ,6, , , , ,94,95,136,16,2,18,업무수행,1,1,9, ,11,12, ,1172.666,1009.58,163.086
12518,2,1,1,2,8,캐나다, ,1,12,2,3,5,10,7, , , ,혼자,1,개별여행,121,5,3,5,5,4,5,4,3,4,4,5,4,5,4,5,1,4, ,9,6, , , , , ,3, ,2,5, , , , , ,1,2, ,4,5,6,7, , , ,14,9,98,7,2,18,유흥.오락,1,7,8,11,4,11,16,3500.0,0.0,3500.0
12519,3,2,1,2,8,캐나다, ,2,12,2, , ,1,5, , , ,혼자,1,개별여행,9,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,29,12,20,23,7,1,기타,4,9, , ,10, , ,388.35,0.0,388.35
12570,67,2,1,2,3,캐나다, ,1,12,1,2,8,2,5, , , ,혼자,1,개별여행,9,4,5,3,4,5,5,4,3,3,4,4,4,5,4,5,1, , , , , , , , , , , , ,5, , , , , ,1, , , , , ,7, , , ,6,9,20,2,1,17,식도락,1,3,5,8,4,6,11,784.467,271.845,512.622
12571,68,1,3,2,2,캐나다, ,1,12,3,5,7,6,1,11,4,3,가족/친지,2,개별여행,7,5,5,5,4,5,5,5,5,5,5,5,3,5,4,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,25,6,4,1,22,20,쇼핑,1,4,9, ,4, , ,1747.575,1165.05,582.525
12576,73,1,2,3,5,캐나다, ,15,12,3,6,2,2,6, , , ,가족/친지,2,개별여행,15,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , ,13, , , ,1, , , , , ,7, , , ,3,1,114,1,16,17,고궁/역사유적지방문,1,1,8,9,5,17,18,4068.64252,2712.428347,1356.214173
12577,74,2,0,2,8,캐나다, ,1,12,2,3, ,9,7, , , ,혼자,1,개별여행,126,5,3,5,5,4,5,5,5,5,5,5,3,5,5,5,1, , , , , , , , , , ,7,2, , , , , , ,1, , , , ,6, , , , ,14,9,102,14,11,17,레포츠활동,4,11, , ,4,5,6,6291.27,4271.85,2019.42
12622,123,1,4,2,1,캐나다, ,1,12,2,1,3,6,1,2,4,15,가족/친지,7,개별여행,8,5,5,5,5,4,4,4,5,4,4,5,3,4,4,4,1,4, , , , , , , , , , , , , , ,16, , ,1,2, , , , , ,8, , ,128,131,1,1,22,7,쇼핑,1,1,10, ,4,5,6,1808.285564,904.1427822,904.1427822
12625,126,2,3,2,5,캐나다, ,2,12,3,2, ,4,5, , , ,혼자,1,개별여행,7,4,4,4,5,5,5,4,4,4,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,4,1,1,17,9,고궁/역사유적지방문,4,4,7,10,3,4,5,326.214,0.0,326.214
12640,142,1,1,3,5,캐나다, ,7,12,3,2,4,2,5, , , ,혼자,1,개별여행,21,5,3,5,5,5,9,4,5,5,3,5,4,4,5,4,1, , , ,6, , ,17, , , , ,2,5,12,13, , , ,1, , , ,5,6,7, , , ,114,108,20,18,3, ,자연경관감상,1,12, , ,21, , ,3106.8,0.0,3106.8
12655,159,2,2,2,2,캐나다, ,4,12,2,1, ,7,6, , , ,혼자,1,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,29,44, ,16,1, ,업무수행,1,1,9, ,4,5, ,858.9356431,0.0,858.9356431
12700,213,2,0,2,8,캐나다, ,1,12,3,5, ,7,7, , , ,친구/연인,2,개별여행,120,5,4,4,4,3,5,5,4,4,3,5,5,4,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,10,1,48,9,1,17,테마파크,7,4,5,7,4,5,6,3300.121155,1808.285564,1491.835591
12717,230,1,1,3,2,캐나다, ,1,12,2,3,4,4,5, , , ,친구/연인,2,개별여행,10,5,5,5,4,5,5,5,4,4,3,4,3,5,4,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,13,21,14,1,2,17,식도락,1,3,4,10,8,14,17,813.728504,0.0,813.728504
12750,266,2,1,2,2,캐나다,17,1,12,3,2,5,2,1,3,1,2,친구/연인,2,개별여행,17,5,5,5,5,5,5,5,4,3,3,5,3,4,4,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,100,1,4,1,18,22,자연경관감상,2,5,9,10,5,6, ,1570.608126,804.4122168,766.1959097
12751,267,1,5,2,10,캐나다, ,3,12,3,2, ,7,5, , , ,가족/친지,2,개별여행,6,4,5,5,4,4,4,4,5,4,4,5,5,5,5,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,36, , ,10,11,1,스포츠활동,4,1,3,9,11, , ,155.34,0.0,155.34
12841,370,2,1,2,5,캐나다, ,10,12,9, , ,2,5, , , ,혼자,1,개별여행,8,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , ,7, , , , , , , ,1, , , , ,6, , , , ,93,5,9,2,7, ,식도락,1,1, , ,10, , ,520.0,0.0,520.0
12847,378,1,1,1,8,캐나다, ,1,12,3,2, ,1,1,3,7, ,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,8,15,17,20,18,식도락,2,6,11, ,4,5,11,504.855,388.35,116.505
12848,380,2,2,2,12,캐나다, ,4,12,3, , ,12,6, , , ,혼자,1,개별여행,301,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , ,2, , ,13,16, , ,1, , , , ,6,7,8, , ,125,127,1,16,19,11,스포츠활동,1,3,5,10,3,4,18,12500.0,6000.0,6500.0
12922,462,2,1,2,12,캐나다, ,1,12,2,3,5,12,6, , , ,혼자,1,개별여행,241,5,4,4,5,4,5,5,5,4,4,5,3,5,5,5,1, , , , ,10, , ,14, , , , , , , , , , ,1, , , ,5,6, , , , ,76,136,2,16,18,14,전통문화체험,2,3,9,10,14,15,18,11961.18,10097.1,1864.08
12923,463,2,1,2,8,캐나다, ,3,12,3,2, ,12,7, , , ,혼자,1,개별여행,181,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,14,20,14,7,4,유흥.오락,8,3,7,10,3,4,16,7456.32,4660.2,2796.12
13007,562,1,1,2,4,캐나다,19,1,12,1,3,2,4,6, , , ,혼자,1,개별여행,31,4,5,5,5,5,5,4,3,5,5,5,3,5,5,5,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,9,10,1,17,11,7,고궁/역사유적지방문,2,10, , ,10,16,20,1149.516,372.816,776.7
13025,589,1,1,2,2,캐나다,1,1,12,3,2,5,8,6, , , ,혼자,1,개별여행,81,5,5,5,5,2,3,5,3,4,5,5,3,5,5,5,1, , , ,6, ,11, , , ,3, ,2, , , , , , ,1, , , ,5,6, , , , ,17,66,96,16,17,20,박물관/전시관방문,4,3,7,9,4,10,16,1902.915,0.0,1902.915
13026,591,2,1,2,5,캐나다, ,1,12,2,3,5,8,6, , , ,혼자,1,개별여행,7,4,5,5,5,5,5,5,4,2,3,4,5,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,1,5,18,1,19,공연/민속행사/축제참가관람,1,5,6,7,4,5,6,1786.41,1009.71,776.7
13030,597,1,1,2,4,캐나다, ,2,12,2,3,5,11,6, , , ,친구/연인,2,개별여행,10,4,5,5,4,5,5,3,3,4,4,5,4,4,5,3,1, , , , , , , , , ,3, , , , , , , , ,1, , , , ,6, , , , ,88,90,91,1,20,7,박물관/전시관방문,2,3,4,9,3,4,9,757.2825,466.02,291.2625
13161,750,1,5, ,10,캐나다, ,1,12,2, , ,5,8, , , ,가족/친지,11,개별여행,14,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,1, , , , , , , , , , ,7,2, , , , , , ,1, , , , ,6, , , , ,99,4,93,17,23,19,기타,1,9, , ,8,10,18,699.03,310.68,388.35
13366,1063,2,1,2,5,캐나다, ,1,12,3,6,2,6,6, , , ,친구/연인,2,개별여행,49,5,4,5,3,5,5,4,4,4,3,3,4,5,4,5,1,4,8, , , , , , , ,3, ,2, ,12, , , , ,1,2,3, , ,6,7, , , ,108,9,28,1,18,19,쇼핑,1,3,7,10,5,13,19,4660.2,3883.5,776.7
13432,5018,1,4,1,7,캐나다, ,2,12,2, , ,2,5, , , ,가족/친지,2,개별여행,4,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4, , , , , , , , , ,15, , ,2, , , , , , , , , , , ,6, , , , ,79,80,99,2,4,18,식도락,4,1,9, ,5,8,15,419.418,38.835,380.583
