,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1034,32,1,1,2,5,독일, ,1,5,1,3, ,3,6, , , ,직장동료,2,개별여행,3,5,5,5,5,5,5,4,5,4,5,5,4,5,5,5,1, , , , , , ,17, , , , , , , , , , , ,1, , , ,5, , , , , ,20,7, ,2,16,1,식도락,1,1, , ,6,18, ,534.492,272.7,261.792
1063,1033,1,4,2,3,독일, ,6,10,2,3,8,6,1,7,16,1,혼자,1,개별여행,21,4,5,5,4,4,4,5,4,3,3,5,5,5,5,5,1, ,8,9, , ,11, ,14,15, , ,2, , , , , , ,1, ,3,4,5,6, , , , ,33,96,13,15,1,2,미팅/회의/학술대회/박람회참가,2,5, , ,4,14, ,1300000.0,500000.0,800000.0
1114,100,2,1,3,3,독일, ,4,9,6, , ,1,6, , , ,혼자,1,개별여행,95,5,4,5,3,5,4,4,5,3,3,4,3,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,4,5,22,7,1,전통문화체험,7,6,7,9,4,9,10,2976.0,595.2,2380.8
1128,203,1,1,2,2,독일, ,2,11,2,3, ,1,6, , , ,혼자,1,개별여행,5,5,2,4,5,5,9,5,4,2,4,5,4,5,5,4,1, , , , , , , , , , ,7,2, , , ,16, , ,1, , , , ,6, ,8, , ,94,136, ,16,17,23,기타,1,12, , ,21, , ,770.0,0.0,770.0
1142,656,1,4,3,3,독일, ,10,1,7,3,2,3,6, , , ,혼자,1,개별여행,4,5,5,3,5,5,9,5,5,3,3,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,2, ,업무수행,1,12, , ,21, , ,415.8645841,0.0,415.8645841
1143,660,1,3,2,3,독일, ,30,1,9, , ,1,6, , , ,혼자,1,개별여행,3,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,97, ,1,16, ,쇼핑,1,2, , ,4,10,16,235.5075,230.274,5.2335
1149,973,1,3,3,2,독일, ,1,1,2, , ,6,6, , , ,혼자,1,개별여행,4,5,3,5,5,4,9,4,4,5,3,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,20, ,16, , ,업무수행,1,12, , ,21, , ,753.624,732.69,20.934
1159,1147,1,2,3,2,독일, ,2,1,3, , ,1,1,2,4, ,친구/연인,2,개별여행,2,5,5,4,5,5,5,4,5,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3, ,1,17,2,쇼핑,1,8, , ,4,6,18,381.7506924,162.4471032,219.3035893
1171,447,1,4,4,2,독일, ,4,2,8, , ,2,6, , , ,혼자,1,개별여행,3,4,5,4,4,4,9,5,5,4,5,5,4,4,4,4, , , , , , , , ,14, ,3, , , , , , , , , , , , , ,6, , , , ,136, , ,16, , ,업무수행,1,12, , ,21, , ,135.7934582,135.7934582,0.0
1194,34,1,3,2,2,독일, ,3,5,1,3, ,2,6, , , ,혼자,1,개별여행,6,5,5,5,5,5,9,3,4,4,3,5,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136, , ,16, , ,업무수행,1,12, , ,21, , ,1651.0397,1564.142893,86.8968274
