,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
2101,737,1,1,2,3,러시아, ,1,1,3,5,2,3,1,5,10,1,친구/연인,3,개별여행,6,5,5,5,4,4,4,5,5,3,3,5,3,4,4,4,1, , , , , , , , , , , , ,5, , , , , ,1, , , , , ,7, , , ,14,107,105,18,1,7,레포츠활동,1,3,10, ,1,4,11,568.5648611,243.6706547,324.8942063
2108,746,1,2,1,4,러시아, ,3,1,2,3, ,4,5, , , ,혼자,1,개별여행,10,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,8,6,2,1,18,식도락,2,5, , ,6,9, ,1226.475629,568.5648611,657.9107678
2112,752,1,3,2,3,러시아, ,3,1,2,7, ,2,1,2,8,9,가족/친지,2,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,1,4,18,휴양/휴식,1,2,7,9,1,5,8,3300.0,2700.0,600.0
2113,754,1,0,1,8,러시아, ,1,1,3,2, ,12,7, , , ,혼자,1,개별여행,96,4,5,5,5,5,5,5,3,2,5,5,2,5,5,5,1, , , , , , , , , , , ,2,5, , , , , ,1, , , , ,6,7, , , ,96,97,98,14,18,9,스포츠활동,1,3,5,10,4,7,11,4080.671231,1624.471032,2456.2002
2114,755,1,1,2,12,러시아, ,1,1,2,3, ,3,1,3,5,4,혼자,1,개별여행,26,4,4,5,5,3,4,4,5,3,4,5,5,5,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,8,24,17,18,22,고궁/역사유적지방문,2,9,10, ,3,4,10,584.8095714,0.0,584.8095714
2115,756,1,3,2,3,러시아, ,77,1,2,3,5,1,4,2,4,6,혼자,1,개별여행,2,5,4,4,4,5,4,4,4,3,3,4,4,5,4,4, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,24, , ,1,7,18,자연경관감상,1,1,10, ,4,5,10,224.9892379,0.0,224.9892379
2116,757,1,1,2,4,러시아,2,1,1,3,4,2,6,1,3,9,12,혼자,1,개별여행,60,5,5,5,5,5,5,5,3,3,4,5,3,5,5,5,1, ,8, , , , , , , , , ,2, , , ,16, , ,1, ,3, , ,6, ,8, , ,14,96,1,2,1,17,고궁/역사유적지방문,1,3,9, ,3,4,10,1624.471032,0.0,1624.471032
2119,762,2,2,2,3,러시아, ,1,1,3, , ,3,6, , , ,친구/연인,3,개별여행,60,5,5,5,4,5,5,5,5,3,5,5,4,4,5,5, , , , , , , , , , ,3, , , , , ,16, , , , , , , ,6, ,8, , ,128,124,92,16,17,22,전통문화체험,1,3, , ,1,5,11,1177.741498,812.2355158,365.5059821
2122,767,2,2,3,3,러시아, ,2,1,2,4,5,3,6, , , ,직장동료,2,개별여행,7,5,5,5,5,4,5,5,4,4,5,5,4,5,5,5, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,38, , ,16,7,1,유흥.오락,1,2,3,9,4,5,6,970.0,500.0,470.0
2124,769,2,3,2,5,러시아,2,1,1,4,5,3,1,1,5,4, ,혼자,1,개별여행,3,4,5,5,4,3,4,4,4,3,4,4,4,4,3,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,5,4, ,5,1,4,쇼핑,1,4,7,10,5,6, ,860.0,0.0,860.0
2127,773,2,2,2,7,러시아, ,20,1,2,6,8,1,1,2,11,14,혼자,1,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,6,1,4,21,쇼핑,1,3,4,5,3,4,6,1258.96505,649.7884126,609.1766369
2128,774,2,2,3,12,러시아, ,3,1,3,4,2,2,1,3,2,1,혼자,1,개별여행,31,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,1,4, , , , , , , , ,3, ,2, , , , , , ,1,2, , , ,6, , , , ,96,13,1,17,1,2,고궁/역사유적지방문,1,3,9,10,4,10,15,3248.942063,2030.58879,1218.353274
2132,779,2,2,2,3,러시아,2,1,1,2, , ,3,4,2,3,1,친구/연인,4,개별여행,5,5,5,5,5,5,5,5,4,3,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,18,19,1,2,4,쇼핑,1,2,3,9,2,4,6,2000.0,1600.0,400.0
2134,781,2,1,3,8,러시아, ,4,1,2,3,5,3,2,14,7,2,가족/친지,2,개별여행,4,4,5,4,4,4,4,4,4,3,3,4,3,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8, ,6,1,22,쇼핑,1,4,7, ,4,5,10,2558.0,1624.0,934.0
2135,784,1,2,2,1,러시아,1,2,1,2,3,4,10,6, , , ,직장동료,3,개별여행,16,4,4,5,4,4,4,3,4,4,4,4,4,4,3,5,1,4,8, , , , , , ,15, , ,2, , , , , , ,1,2,3, , ,6, , , , ,85,20,19,4,16,1,쇼핑,1,9,10, ,11,14,16,324.8942063,186.8141686,138.0800377
2136,786,2,3,3,5,러시아, ,1,1,2,3,5,6,1,2,4,10,직장동료,2,개별여행,16,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5, , ,8, , , , , , ,15, , ,2, , , , , , , , ,3, , ,6, , , , ,44,30,85,16,1,14,쇼핑,5,1,3,9,5,6,18,1624.471032,1137.129722,487.3413095
2215,991,1,2,3,5,러시아, ,1,1,3, , ,1,6, , , ,직장동료,2,개별여행,4,5,5,5,5,3,9,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2, , ,20,16, ,업무수행,1,12, , ,21, , ,129.9576825,0.0,129.9576825
2216,994,1,2,3,5,러시아, ,1,1,7,5,1,1,6, , , ,혼자,1,개별여행,3,4,4,4,4,1,9,4,4,3,4,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2, , ,16,17,20,고궁/역사유적지방문,1,12, , ,21, , ,200.0,0.0,200.0
2245,1036,1,0,2,8,러시아, ,5,1,1,3,2,24,7, , , ,가족/친지,2,개별여행,146,4,5,5,3,4,4,5,5,3,4,5,3,4,5,4,1, , , ,6, , , , , , , , , , , , , , ,1, , , ,5, , , , , ,136,8,54,14,1,17,전통문화체험,2,3,5,10,3,4,5,690.0,0.0,690.0
2293,1104,1,1,2,5,러시아, ,1,1,3, , ,2,5, , , ,친구/연인,2,개별여행,31,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,5,1, , ,쇼핑,1,9, , ,4,10, ,194.9365238,0.0,194.9365238
2367,1206,2,1,2,8,러시아, ,2,1,3,5, ,3,1,2,4,6,혼자,1,개별여행,15,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,20,1,17,1,20,고궁/역사유적지방문,2,7,8,9,4,5,14,2282.0,978.0,1304.0
2391,1239,2,2,2,4,러시아, ,2,1,2,7, ,2,5, , , ,혼자,1,개별여행,3,5,4,9,4,5,5,4,4,1,3,5,4,4,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,23,1, ,기타,4,1,9, ,4,5,16,500.0,250.0,250.0
2423,1282,2,1,2,7,러시아, ,2,1,8,3,2,1,1,3,13, ,혼자,1,개별여행,6,3,4,4,3,4,4,5,4,4,3,4,4,3,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,11,5,1,4,19,쇼핑,2,5, , ,4,6,9,406.1177579,406.1177579,0.0
2426,1286,2,1,2,8,러시아, ,2,1,3,7,5,4,1,9,2,7,혼자,1,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,1,49,16,1,22,10,스포츠활동,2,3,7, ,3,4,10,731.0119642,162.4471032,568.5648611
2450,1317,2,2,3,12,러시아, ,2,1,4,2,3,1,1,10,3,11,친구/연인,2,개별여행,8,5,5,4,4,4,5,4,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,5,4,17,21,1,공연/민속행사/축제참가관람,1,2,7,10,5,10,18,1467.0,978.0,489.0
2715,136,1,2,2,7,러시아, ,1,2,3,2, ,6,1,16,6,3,혼자,1,개별여행,12,5,4,5,4,4,4,5,4,4,3,5,3,4,4,5,1, ,8,9,6, , ,17, , ,3, ,2, , , , , , ,1, ,3,4,5,6, , , , ,42,10,2,10,18,22,스포츠활동,1,10, , ,10, , ,2500.0,2000.0,500.0
2716,137,1,2,2,2,러시아,4,2,2,6,3,2,2,2,14,16,10,혼자,1,개별여행,20,5,5,5,3,4,5,4,4,4,3,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,4,7,6,20,17,의료관광,1,9, , ,4, , ,3770.6464,3428.3464,342.3
2826,268,1,1,1,12,러시아, ,2,2,3, , ,1,1,2,4, ,혼자,1,개별여행,6,3,5,4,5,5,5,5,5,4,5,4,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,15,8,1,1,3,18,시티투어버스이용,1,3,5,6,4,17,18,678.9672908,424.3545567,254.612734
2979,464,1,3,2,2,러시아, ,1,2,3,2,4,1,1,5,10,16,친구/연인,4,개별여행,3,4,4,3,4,2,1,3,3,3,3,4,4,4,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,8,4,17,22,쇼핑,1,1, , ,10, , ,600.0,0.0,600.0
2980,465,1,1,2,3,러시아, ,1,2,3,2, ,1,6, , , ,직장동료,2,개별여행,5,4,5,4,3,3,5,5,4,2,3,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,1, ,16,15,1,쇼핑,5,2,7, ,5,10,12,150.0,0.0,150.0
2981,466,1,2,2,5,러시아, ,1,2,2,3, ,1,6, , , ,직장동료,2,개별여행,3,5,5,5,4,4,5,5,4,4,3,5,4,4,4,4, , , , , , , , , , , , , , , ,13, , , , , , , , , ,7, , , ,136, , ,15,2,18,미팅/회의/학술대회/박람회참가,1,10, , ,10, , ,620.0,620.0,0.0
2982,468,2,1,2,3,러시아, ,1,2,3,2,8,5,1,4,9,8,친구/연인,2,개별여행,24,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,5,4,17,18,1,고궁/역사유적지방문,2,3,5,8,4,5,11,1900.0,900.0,1000.0
3081,585,1,4,2,2,러시아, ,6,2,9, , ,2,1,1,11,14,가족/친지,2,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10, , ,4,1,9,휴양/휴식,1,3, , ,4,9,17,1969.005143,0.0,1969.005143
3082,586,1,1,2,3,러시아, ,1,2,4,3,7,12,6, , , ,직장동료,2,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,10, ,13,7,2,시찰(산업시설등),1,1, , ,4,11, ,220.0,220.0,0.0
3083,587,2,0,1,8,러시아, ,1,2,3,5,4,1,1,1,13,2,가족/친지,3,개별여행,7,5,4,5,4,5,5,5,5,4,4,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,17,5,17,1,18,고궁/역사유적지방문,1,5,6,7,4,5,19,976.0154805,551.6609237,424.3545567
3084,588,2,2,3,5,러시아, ,2,2,3,5,2,9,7, , , ,혼자,1,개별여행,181,5,4,5,4,4,4,5,4,4,3,5,4,5,5,5,1, , , , , , , ,14, ,3, ,2, , , , , , ,1, , , , ,6, , , , ,72,88,1,14,18,22,전통문화체험,2,4,5,7,4,8,18,3600.0,0.0,3600.0
3085,590,2,2,2,4,러시아, ,3,2,3,2,4,1,1,6,2,5,친구/연인,2,개별여행,7,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,5,4,2,1,22,쇼핑,2,3,7,9,4,5,10,46781.0,0.0,46781.0
3086,591,2,1,2,3,러시아, ,3,2,3,2, ,1,6, , , ,직장동료,18,개별여행,11,4,5,5,4,5,3,4,4,4,3,5,5,5,3,5,1, ,8, , , , , , , , , ,2, , , , , , ,1, ,3, , ,6, , , , ,96,3, ,15,20,18,자연경관감상,1,6,10,8,4,8,9,700.0,500.0,200.0
3087,592,2,0,2,8,러시아, ,1,2,2,3,1,1,1,5,4,2,가족/친지,2,개별여행,7,5,5,5,4,5,5,4,5,3,5,5,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,4,18,17,1,2,고궁/역사유적지방문,1,3,7,9,4,5,6,980.0,0.0,980.0
3088,593,2,2,2,2,러시아, ,20,2,3, , ,4,1,4,2,3,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,8,5,1,17,9,쇼핑,1,2,7, ,5,10,15,2376.385518,1527.676404,848.7091134
3089,594,2,1,1,1,러시아, ,1,2,3,2,4,6,1,2,6,3,친구/연인,2,개별여행,14,5,2,4,4,5,5,4,5,5,4,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7,13,1,17,7,쇼핑,1,5,7,10,5,10,15,2800.0,1000.0,1800.0
3168,688,1,1,3,3,러시아,20,1,2,3,2, ,2,1,3,4,13,친구/연인,2,개별여행,9,5,5,5,5,5,5,4,4,4,5,5,4,5,4,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,9,13,17,20,1,고궁/역사유적지방문,1,1,5,6,5,10, ,1103.321847,551.6609237,551.6609237
3169,689,1,2,2,3,러시아, ,1,2,3,5,2,4,1,1,2,5,친구/연인,2,개별여행,9,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,9,1,17,1,7,고궁/역사유적지방문,2,2,3,5,4,10,16,2500.0,2500.0,0.0
3170,690,2,1,2,7,러시아, ,2,2,3,2,5,6,1,4,1,11,친구/연인,2,개별여행,49,5,5,5,4,4,5,5,5,2,4,5,5,5,4,5,1,4, , , , , , , , , , ,2,5, , , , , ,1,2, , , ,6,7, , , ,10,100,6,1,7,22,쇼핑,1,1,10, ,4,5,7,4700.0,4700.0,0.0
3171,691,2,1,1,4,러시아, ,1,2,2,3, ,2,1,1,3,4,친구/연인,6,개별여행,4,4,4,4,5,5,4,4,4,2,4,4,4,4,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,5,1,2,17,20,고궁/역사유적지방문,1,8, , ,5, , ,1051.35,0.0,1051.35
3273,824,1,1,2,3,러시아,6,1,2,3,6,4,2,1,11,3,4,친구/연인,2,개별여행,8,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,3,29, ,17,1,18,고궁/역사유적지방문,1,4,6,8,5,6, ,590.0,590.0,0.0
3274,825,2,1,2,3,러시아, ,2,2,4,2,3,1,1,11,7,16,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,5,3,4,5,4,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5, , ,6,1,20,쇼핑,1,4,7,10,4,5,10,23800.0,20000.0,3800.0
3275,826,2,1,2,6,러시아,3,3,2,6,7,5,1,5, , , ,혼자,1,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,1,3,1,7,9,쇼핑,1,2,3,10,3,5,7,1697.418227,848.7091134,848.7091134
3276,827,1,3,2,1,러시아, ,2,2,3,2, ,2,1,3,4,2,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,17,1,22,17,쇼핑,2,2,3,4,1,4,5,551.6609237,212.1772784,339.4836454
3277,828,2,5, ,11,러시아, ,3,2,2, , ,5,5, , , ,혼자,1,개별여행,61,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,136, , ,23,1,2,기타,4,3, , ,10, , ,84.87091134,0.0,84.87091134
3278,829,1,2,2,3,러시아, ,10,2,2,3, ,6,5, , , ,혼자,1,개별여행,14,5,5,5,5,5,5,4,4,5,4,5,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,98,96,136,17,7,2,유흥.오락,1,10, , ,6, , ,1200.0,800.0,400.0
3279,830,1,2,2,2,러시아, ,1,2,3, , ,4,1,10,5,4,가족/친지,2,개별여행,3,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136,4,5,17,1,2,식도락,1,3,7, ,10, , ,700.0,600.0,100.0
3280,832,1,2,1,2,러시아, ,1,2,2,3, ,5,5, , , ,혼자,1,개별여행,5,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,7,20,4,11,7,휴양/휴식,2,10, , ,1,2, ,424.3545567,424.3545567,0.0
3281,833,2,2,2,2,러시아, ,1,2,3, , ,4,1,3,2,4,가족/친지,4,개별여행,3,5,5,3,5,5,5,5,5,3,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,18,5,1,2,17,쇼핑,1,3,8, ,4,5,18,1630.0,1300.0,330.0
3412,1806,1,1,1,8,러시아, ,1,2,3,4,1,3,1,1,4,12,친구/연인,2,개별여행,6,4,4,5,5,4,4,5,5,5,4,4,4,4,4,4,1, , , , , , , ,14, , , ,2, , , , , , ,1, , , , ,6, , , , ,72,4,99,18,2,19,공연/민속행사/축제참가관람,1,2,10, ,3,13,19,1230.628214,509.2254681,721.4027464
3413,1807,1,5,2,7,러시아, ,1,2,2,3, ,5,5, , , ,가족/친지,2,개별여행,4,4,4,4,4,4,5,5,5,4,4,4,4,5,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,104,102,100,1,2,3,식도락,4,1,2,10,10,11,12,959.0412982,424.3545567,534.6867415
3414,1808,2,4,1,9,러시아, ,1,2,2,3,4,5,5, , , ,가족/친지,2,개별여행,4,4,4,5,4,4,5,5,4,4,4,5,4,4,5,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,98,99,3,2,1,식도락,4,2,9,10,3,4,5,823.24784,0.0,823.24784
3415,1809,2,1,2,3,러시아, ,2,2,3, , ,3,1,1,3,7,친구/연인,3,개별여행,10,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,1, , , , , , , ,14,15, , ,2, , , , , , ,1, , , , ,6, , , , ,72,79,1,17,1,2,고궁/역사유적지방문,1,1,2,10,5,10,19,2249.079151,1273.06367,976.0154805
3707,134,1,1,2,3,러시아, ,1,3,3, , ,1,7, , , ,친구/연인,2,개별여행,4,5,4,3,3,5,4,5,2,4,3,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,4,2,2,15,20,식도락,4,6, , ,4, , ,154.5701233,103.0467489,51.52337444
3708,135,1,1,1,12,러시아, ,4,3,3, , ,6,1,2,3,8,가족/친지,2,개별여행,4,4,4,5,5,5,5,4,4,3,4,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,13,4,17,1,쇼핑,1,7, , ,4,5, ,1900.0,1900.0,0.0
3709,136,1,1,2,2,러시아, ,6,3,3,6,2,1,6, , , ,직장동료,17,개별여행,7,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,13,20,15,16,1,쇼핑,1,2,7,10,5,10,11,996.1185725,996.1185725,0.0
3710,137,2,2, ,2,러시아, ,1,3,3, , ,1,6, , , ,직장동료,2,개별여행,5,5,5,5,5,3,5,5,5,4,4,5,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3, ,15,21,1,미팅/회의/학술대회/박람회참가,1,2,8,10,5,8,18,1000.0,700.0,300.0
3711,138,2,1,2,7,러시아, ,3,3,3,4,7,5,1,10,2,6,친구/연인,2,개별여행,16,3,4,4,4,4,5,5,4,3,4,5,4,5,4,4,1, , , ,6, , , , , , , , , , , , , , ,1, , , ,5, , , , , ,8,6,1,1,7,9,쇼핑,2,3,4,5,3,4,5,4139.044413,0.0,4139.044413
3712,139,2,1, ,8,러시아, ,2,3,3,2, ,2,1,1,8,7,친구/연인,2,개별여행,10,5,5,5,5,5,5,5,5,4,3,4,4,5,5,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,1, ,2,1,17,고궁/역사유적지방문,2,3,8,10,10, , ,790.5,0.0,790.5
3713,140,2,1,2,3,러시아, ,1,3,2,1,3,6,2,14, , ,가족/친지,3,개별여행,6,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,14, ,1,6, ,쇼핑,1,7, , ,4,10, ,3910.0,3400.0,510.0
3714,142,2,2,2,7,러시아, ,1,3,3,2,1,2,1,1,2,3,혼자,1,개별여행,33,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,4, , , , , , , , ,3, ,2, , , ,16, , ,1,2, , , ,6, ,8, , ,1,2,3,4,1,7,쇼핑,1,5,7,9,1,2,4,3434.891629,0.0,3434.891629
3922,394,1,1,2,1,러시아, ,2,3,3,2,4,12,1,10,3,16,가족/친지,3,개별여행,10,5,5,5,5,5,5,5,5,5,3,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,2,3,2,9,20,박물관/전시관방문,1,4,8,9,3,4,5,1785.0,850.0,935.0
3923,396,2,2,2,3,러시아, ,2,3,3,2, ,3,1,3,2,4,가족/친지,3,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,16,8,18,19,1,쇼핑,1,2, , ,4,5, ,1250.0,0.0,1250.0
3924,397,2,2,2,1,러시아, ,1,3,2,3,4,3,6, , , ,직장동료,5,개별여행,4,5,5,5,5,4,5,4,5,3,4,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7,6,16,20,1,업무수행,1,2,3,4,2,5,14,1500.0,750.0,750.0
3995,490,1,2,3,2,러시아, ,20,3,9, , ,2,6, , , ,가족/친지,2,개별여행,5,5,4,4,4,5,9,4,4,4,3,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,10,20, ,16,6, ,의료관광,1,12, , ,21, , ,32100.0,32000.0,100.0
3996,491,2,2,3,3,러시아, ,2,3,3,1, ,1,1,5,1,2,가족/친지,3,개별여행,7,5,4,4,5,1,5,5,5,3,4,5,5,4,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,28,10, ,9,20,18,자연경관감상,1,3, , ,4,5,15,1373.956652,0.0,1373.956652
3997,492,2,2,1,7,러시아, ,5,3,8,2,6,1,5, , , ,혼자,1,개별여행,21,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , ,6, , , , , ,3, , , , , , , , ,1, , , ,5,6, , , , ,8,88, ,6,22,3,쇼핑,4,5, , ,3,4,5,3434.891629,1717.445815,1717.445815
3998,493,2,3,2,3,러시아, ,1,3,3,7,2,1,1,3,11,17,가족/친지,2,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,20,13,17,22,1,쇼핑,1,4,7, ,4,5,8,1400.0,1200.0,200.0
3999,494,2,2,2,3,러시아, ,2,3,2,3,5,3,1,2,11,3,혼자,1,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,5, ,1,7, ,쇼핑,1,7,10, ,3,4, ,510.0,221.0,289.0
4000,495,2,2,2,9,러시아, ,1,3,3,1,4,4,1,3,1,16,친구/연인,2,개별여행,56,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4, , , , , , , , , , , ,7, , , , , , , , , , , , ,6, , , , ,94,93, ,17,2,14,고궁/역사유적지방문,1,3,10, ,5,9, ,935.0,0.0,935.0
4132,648,1,1,2,3,러시아,1,1,3,2,3, ,1,4,2,7,11,직장동료,2,개별여행,3,4,4,4,5,5,5,4,4,4,3,5,3,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,136,4, ,1,13,2,식도락,1,9,10, ,4,5,11,800.0,400.0,400.0
4133,649,1,1,1,6,러시아, ,1,3,1,2,3,1,6, , , ,직장동료,4,개별여행,8,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1, , , , , , , , ,15, , , , , , , , , ,1, , , , ,6, , , , ,20,136, ,16,18,1,쇼핑,1,1,10, ,1, , ,750.0,500.0,250.0
4134,650,1,1,1,8,러시아, ,1,3,6,2,3,4,6, , , ,친구/연인,3,개별여행,121,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,99,102,16,10,4,직업적스포츠홀동,7,9,10, ,3,10,11,867.0,0.0,867.0
4135,651,1,1,1,7,러시아, ,1,3,2,4,3,3,1,3,4,15,혼자,1,개별여행,61,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, ,4, , , , , , , ,15, , , , , , , , , , ,2, , , ,6, , , , ,136,21,24,4,17,1,고궁/역사유적지방문,2,10, , ,3,4, ,2600.0,0.0,2600.0
4136,652,1,2,3,2,러시아, ,1,3,4,3, ,2,1,17,3,9,혼자,1,개별여행,5,5,5,5,4,5,5,5,5,4,5,5,4,4,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,5,4,17,18,1,고궁/역사유적지방문,2,3,7,9,5,11, ,540.0,90.0,450.0
4137,653,1,1, ,4,러시아, ,1,3,2, , ,6,5, , , ,혼자,1,개별여행,61,5,4,4,4,4,4,3,3,3,3,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,5,4,7,4,1,쇼핑,4,6,7,10,4,5,6,1202.21207,0.0,1202.21207
4138,654,1,1,3,8,러시아, ,2,3,3, , ,12,7, , , ,혼자,1,개별여행,91,4,5,4,5,4,5,4,4,2,3,5,4,4,3,4, , , , , , , , , , ,3, , , , , , , , , , , , , ,6, , , , ,88,91, ,14,22,18,자연경관감상,8,10, , ,8,9,10,2704.977158,0.0,2704.977158
