,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
801,121,1,2,2,7,중국,6,8,1,1,7,3,1,1,7,2,11,친구/연인,3,단체여행,6,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,8,1,17,9,쇼핑,1,2,3,7,3,4,5,4299.0,3869.1,429.9
802,236,2,1,2,8,중국, ,1,1,1,2,3,1,1,1,2,3,가족/친지,4,개별여행,5,4,5,5,4,4,4,4,4,3,4,5,4,4,3,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,16,22,5,1,2,18,식도락,1,2,5,7,5,8,10,2436.706547,0.0,2436.706547
804,415,1,0,2,8,중국, ,3,1,2,3,7,3,7, , , ,혼자,1,개별여행,90,5,4,5,4,4,5,4,5,3,5,5,3,4,5,5,1, , , , , , , , , ,3, ,2, , , , , , ,1, , , , ,6, , , , ,90,91,96,14,2,20,연수/교육/연구,3,1,3,9,1,5,6,1433.0,1433.0,0.0
810,268,1,1,2,3,중국, ,2,5,3, , ,1,1,1,3, ,혼자,1,개별여행,4,4,4,4,3,4,9,5,4,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,1,5,18,20, ,자연경관감상,1,12, , ,21, , ,1305.9,1160.8,145.1
817,1701,2,0,2,8,중국, ,2,6,3,2, ,3,7, , , ,친구/연인,4,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,97,96,102,1,2,21,쇼핑,5,3, , ,4,10,19,394.1732,0.0,394.1732435
820,1045,2,5,3,1,중국, ,5,7,7,4,6,1,5, , , ,혼자,1,개별여행,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,29,17,3,9,21,17,뷰티관광,1,4,5, ,2,12, ,1472.0,1472.0,0.0
879,45,2,1,4,2,중국, ,2,9,2,3,6,2,1,2,4,16,혼자,1,개별여행,4,3,5,5,5,3,5,4,4,5,3,3,3,3,2,2, , , ,9, , , , , , , , , , , , , , , , , , ,4, , , , , , ,51, , ,9,15,2,식도락,1,1, , ,5, , ,167.64,30.48,137.16
886,33,2,2,2,4,중국,1,2,1,2, , ,1,1,2,1, ,가족/친지,5,에어텔여행,4,4,5,4,4,3,5,3,4,4,4,4,4,4,3,3, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,129,136, ,1,9,18,자연경관감상,1,2, , ,5, , ,788.15,358.25,429.9
887,174,2,1,2,8,중국, ,2,1,3,4,5,2,4,2,7,9,친구/연인,4,개별여행,5,4,5,5,5,4,5,4,5,4,5,5,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,19,1,2,8,쇼핑,1,1,6,7,5,6,10,1289.7,1289.7,0.0
889,231,2,2,2,11,중국, ,1,1,3,2,4,2,1,1,2,16,가족/친지,3,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,16,13,1,2,18,식도락,1,10, , ,4,5,15,1031.76,573.2,458.56
