,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1178,83,1,1,3,2,영국, ,2,3,3,7,4,2,1,3,1,4,혼자,1,개별여행,4,4,5,5,4,5,4,4,5,4,4,4,3,4,4,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,1,100,13,3,22,17,전통문화체험,1,1,3,5,4,14,18,577.442,577.442,0.0
1182,365,1,2,2,2,영국, ,1,3,4,2,3,1,1,3,1,4,혼자,1,개별여행,6,5,5,5,5,5,4,5,5,4,5,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,8,1,17,20,7,고궁/역사유적지방문,2,9, , ,18, , ,182.0492563,103.0467489,79.00250747
1186,899,2,3,2,5,영국, ,1,3,2, , ,5,6, , , ,혼자,1,개별여행,3,4,3,5,5,5,4,4,4,4,4,5,3,3,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7, , ,15,16,1,미팅/회의/학술대회/박람회참가,1,1, , ,5,18, ,631.14,631.14,0.0
1188,1070,1,5,2,2,영국, ,4,3,9, , ,1,6, , , ,직장동료,3,개별여행,4,5,4,4,4,5,9,4,4,3,4,5,5,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,15,20, ,16,15, ,업무수행,1,12, , ,21, , ,257.6168722,257.6168722,0.0
1208,1065,1,5,2,2,영국, ,8,5,2,3,4,2,1,9,11,12,혼자,1,개별여행,3,5,5,5,4,4,3,3,3,3,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,3,9,17,20,11,고궁/역사유적지방문,1,3, , ,9,14,16,261.18,0.0,261.18
1219,557,1,3,2,2,영국, ,1,6,3,4,2,6,1,3,1,2,친구/연인,4,개별여행,5,4,5,4,4,3,3,4,4,4,4,4,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,2,16,17,7,1,고궁/역사유적지방문,1,1,3,5,4,5,17,1698.312,1698.312,0.0
1222,760,1,5,1,2,영국, ,10,6,9, , ,2,6, , , ,혼자,1,개별여행,4,5,4,5,3,4,4,4,4,5,3,4,4,4,5,4,1, , , , , , , , , , , , , ,12, , , , ,1, , , , , ,7, , , ,110,19,20,16,22,1,업무수행,1,1,9, ,12,18, ,617.568,514.64,102.928
1223,77,1,5,1,2,영국, ,1,7,2, , ,2,6, , , ,혼자,1,개별여행,6,5,5,5,5,5,9,5,5,5,5,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,15, ,업무수행,1,12, , ,21, , ,2050.0,1950.0,100.0
1239,870,1,0,2,6,영국, ,2,8,2,3,1,5,5, , , ,혼자,1,개별여행,28,5,3,5,4,5,4,5,3,4,3,5,5,5,5,5,1, , , , , , , , ,15, , ,2, ,12, , , , ,1, , , , ,6,7, , , ,8,136,96,7,10,1,유흥.오락,1,3,7,11,4,14,19,2787.521,2457.246,330.275
1244,429,1,1,2,5,영국,1,1,9,3, , ,3,1,17,3,1,혼자,1,개별여행,3,5,5,5,4,3,9,3,3,4,4,4,3,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,1,20,17,2, ,고궁/역사유적지방문,2,12, , ,21, , ,58.383,0.0,58.383
1269,880,1,2,3,2,영국, ,2,11,2,1,3,1,6, , , ,혼자,1,개별여행,3,4,4,4,5,4,3,4,4,3,3,3,4,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1, , ,16,17, ,고궁/역사유적지방문,1,1,3,9,5, , ,1300.0,1000.0,300.0
1288,1011,1,4,2,2,영국, ,10,1,2, , ,1,6, , , ,혼자,1,개별여행,2,4,4,4,4,5,3,3,3,4,4,4,4,4,5,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,11,7,20,16,1, ,업무수행,1,1, , ,10,18, ,100.0,100.0,0.0
