,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
100,40,1,0,1,8,미국,16,1,8,3,2,4,2,6, , , ,혼자,1,개별여행,7,4,5,3,5,3,5,5,5,5,2,4,3,4,4,2,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,17,5,1,17,11,고궁/역사유적지방문,2,4,5,9,4, , ,600.0,400.0,200.0
109,1029,2,1,2,2,미국,1,1,7,3,6,2,6,1,9,12,16,친구/연인,2,개별여행,7,5,5,5,5,5,5,5,4,4,3,4,5,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,4,98,103,22,17,7,고궁/역사유적지방문,2,7,9,10,14,18,19,800.0,500.0,300.0
112,1066,1,3,2,5,미국, ,5,5,2,3, ,9,5, , , ,혼자,1,개별여행,181,4,4,5,5,3,4,4,4,4,4,4,4,4,5,4,1, ,8, , , , , , , , , , , ,12, ,16, , ,1, ,3, , , ,7,8, , ,124,129,30,18,11,17,자연경관감상,4,4,6,7,10,14,16,10500.0,9950.0,550.0
113,321,1,1,2,8,미국, ,1,7,3, , ,12,1,4,7,16,혼자,1,개별여행,12,4,5,5,4,5,4,4,5,5,5,5,4,4,4,4,1, , , , , ,11, , , ,3, , , , , , , , ,1, , , ,5,6, , , , ,91,65,9,17,19,7,공연/민속행사/축제참가관람,2,6,10, ,18, , ,600.0,200.0,400.0
115,112,1,3,3,5,미국, ,2,5,2, , ,6,5, , , ,혼자,1,개별여행,3,5,5,5,5,5,4,4,4,3,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,6,8,17,1, ,고궁/역사유적지방문,1,4,5, ,18, , ,550.0,400.0,150.0
127,325,1,2,2,5,미국, ,1,3,3,4, ,3,1,17, , ,혼자,1,개별여행,2,4,4,5,4,5,4,4,4,3,4,4,4,4,5,4, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,2, , ,식도락,1,9, , ,14, , ,105.0,0.0,105.0
128,1075,2,3,3,2,미국, ,2,3,3, , ,3,1,7,10, ,가족/친지,4,개별여행,4,5,5,4,4,5,5,5,4,3,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,8,3,22,17,1,고궁/역사유적지방문,1,5,7,8,4,6, ,455.1231409,455.1231409,0.0
130,322,2,2,3,2,미국,5,1,7,3,5,1,6,1,9,10,7,가족/친지,4,개별여행,4,5,5,5,4,5,5,5,5,5,5,5,3,5,4,5,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,5,1,9,1,20,22,쇼핑,1,5,7,8,4,5, ,1700.0,1000.0,700.0
132,494,1,3,3,7,미국, ,2,9,3,2, ,6,6, , , ,직장동료,6,개별여행,4,5,4,5,5,4,9,4,3,4,4,5,4,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,7, ,유흥.오락,1,12, , ,21, , ,550.0,500.0,50.0
136,1028,2,1,3,8,미국, ,1,7,3,2,5,6,1,3,1,13,가족/친지,2,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,15,98,4,17,20,22,고궁/역사유적지방문,2,3,7,8,5,9,14,980.0,750.0,230.0
