,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
10240,815,2,2,2,3,인도네시아, ,1,9,3,6,2,11,1,6,4,3,친구/연인,5,개별여행,5,4,4,4,4,4,4,5,4,2,3,4,3,4,4,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,40,16,1,17,2,1,식도락,2,4,5,7,3,5,10,765.75,342.0,423.75
10241,816,1,3,2,7,인도네시아, ,1,9,1,2,3,1,1,1,2,3,친구/연인,13,단체여행,4,5,4,4,4,3,4,5,5,4,4,4,5,5,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,28,1,1,4,9,휴양/휴식,1,5,7, ,3,4,5,1275.0,0.0,1275.0
10269,849,2,1,2,8,인도네시아, ,1,9,3,5,1,5,1,13,1,15,가족/친지,12,개별여행,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,5,48,4,9,1,17,쇼핑,1,3,7, ,4,5, ,1280.0,850.0,430.0
10270,850,1,3,2,2,인도네시아, ,1,9,3,1,5,4,1,1,13,7,가족/친지,4,개별여행,5,5,5,5,5,4,4,5,5,4,5,5,3,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,1,20,16,1,19,17,고궁/역사유적지방문,1,2,6,7,5,8,13,1000.0,500.0,500.0
10519,1884,1,2,2,3,인도네시아, ,2,9,4,3,5,3,1,2,4,1,가족/친지,3,단체여행,4,5,4,4,5,5,4,4,5,3,4,5,4,4,5,5, , , , , , , , , ,15, , ,2, , , , , , , , , , , ,6, , , , ,79,97,99,10,17,4,자연경관감상,1,1,9, ,3,10,12,1613.893518,1052.539251,561.3542672
10520,1885,1,3,2,3,인도네시아, ,3,9,3, , ,1,6, , , ,혼자,1,개별여행,3,5,5,5,4,4,5,5,5,4,4,4,4,5,5,5, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,103,104,100,16,15,1,업무수행,1,1, , ,1,10,12,720.0,300.0,420.0
10565,46,1,1,3,1,인도네시아, ,2,10,3,6,7,3,6, , , ,직장동료,2,개별여행,6,5,5,5,5,4,4,4,4,3,3,5,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,9,15,1,9,테마파크,2,5,6,7,5,15, ,414.4,266.4,148.0
10566,47,1,3,2,2,인도네시아, ,3,10,3, , ,3,6, , , ,직장동료,2,개별여행,6,4,5,4,5,4,4,4,4,4,3,4,3,5,5,5,1, ,8, , ,10, , , , , , , , , , , , , ,1, ,3, ,5, , , , , ,14,9,8,16,13, ,시찰(산업시설등),1,1,2,4,8,10,14,1762.875603,440.7189007,1322.156702
10575,62,2,1,3,7,인도네시아, ,1,10,1,3, ,4,1,1,2, ,가족/친지,3,개별여행,6,5,4,4,4,5,5,4,4,4,4,4,4,5,3,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,4,48,11,1,9,18,쇼핑,2,7,8,10,5, , ,900.0,600.0,300.0
10866,358,1,2,3,2,인도네시아, ,1,10,2,3,5,1,6, , , ,직장동료,2,개별여행,7,5,3,5,3,4,5,4,5,3,3,4,4,4,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,1,4,14,1,2,박물관/전시관방문,1,3,6,10,5,10,12,1450.0,550.0,900.0
