,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1989,509,2,5,1,3,일본, ,3,1,3, , ,5,1,4,5,6,가족/친지,3,에어텔여행,3,3,4,4,5,4,3,3,3,3,4,3,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,6, ,1,2,8,식도락,1,3,10, ,9,10, ,639.0,0.0,639.0
1990,510,2,4,1,11,일본, ,8,1,3, , ,3,1,2,4, ,가족/친지,2,에어텔여행,3,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,12,3,5,1,2, ,쇼핑,1,7, , ,5,10, ,323.76,0.0,323.76
1991,511,2,2,2,5,일본, ,2,1,3,2,5,2,1,4,10,2,친구/연인,2,에어텔여행,3,4,3,3,3,4,4,3,2,2,4,3,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,5, ,2,3,17,온천/스파,1,7, , ,10, , ,485.64,119.28,366.36
1992,512,2,1,1,4,일본, ,5,1,3,4,2,2,1,2,4,10,가족/친지,2,개별여행,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,8,5,1,2,18,쇼핑,1,5,7,9,4,5,10,328.02,170.4,157.62
1993,513,2,2,2,3,일본, ,5,1,2, , ,1,6, , , ,직장동료,10,개별여행,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20, , ,16,1, ,업무수행,1,3, , ,10, , ,259.9153651,162.4471032,97.4682619
1994,514,2,4,1,9,일본, ,10,1,2, , ,5,1,2,4, ,친구/연인,6,에어텔여행,3,5,4,5,5,5,5,5,4,4,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,3,4,1,2, ,쇼핑,1,4,7, ,5,10,20,468.6,247.08,221.52
1995,515,2,1,2,3,일본, ,1,1,3,4,5,1,1,4, , ,가족/친지,2,에어텔여행,5,5,4,4,4,5,4,4,3,3,5,4,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,18,5, ,1,2,5,식도락,1,9,10, ,4,6,10,596.4,298.2,298.2
1996,516,2,1,2,3,일본, ,20,1,3, , ,2,1,9,4,2,친구/연인,2,개별여행,4,5,3,3,5,4,4,3,3,4,3,3,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,20,5,2,1,5,식도락,1,2,7,10,3,5,10,340.8,170.4,170.4
1997,517,2,2,2,3,일본, ,10,1,3,2, ,1,1,13, , ,혼자,1,개별여행,5,5,3,3,2,4,4,4,4,3,3,3,3,3,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7, ,19,1,2,공연/민속행사/축제참가관람,2,7,11, ,5,10,20,460.08,213.0,247.08
1998,518,2,1,2,4,일본, ,13,1,3,2,5,1,4,7,13,4,가족/친지,2,개별여행,4,4,1,3,4,5,5,4,4,4,4,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,7,3,1,2,19,쇼핑,1,7,9,10,3,4,5,383.4,127.8,255.6
