,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
3854,307,1,3,2,3,대만, ,3,3,5,3,2,1,1,2,12,11,친구/연인,5,단체여행,4,5,4,5,4,4,5,4,5,5,4,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,17,5,4,1,2,9,쇼핑,3,5,7,9,5,8,10,3142.8,874.8,2268.0
3855,308,1,2,2,4,대만, ,3,3,3,6,2,2,1,7,1,2,친구/연인,7,개별여행,4,5,4,4,4,4,4,3,4,4,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,17,1,2,22,식도락,2,2,3, ,4,5, ,874.8,437.4,437.4
3856,309,2,1,2,8,대만,1,1,3,3,4,6,6,1,4,7,3,친구/연인,8,개별여행,8,4,4,4,4,3,4,4,3,3,3,4,3,3,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,3,6,2,1,20,식도락,1,7,9,10,4,5,19,5832.0,0.0,5832.0
3857,310,2,1,2,6,대만, ,2,3,2,3,1,3,1,8,4,7,직장동료,31,단체여행,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,16,2,5,1,17,22,스포츠활동,1,5,7,10,5,9,10,1069.2,842.4,226.8
3858,311,2,2,2,3,대만, ,1,3,2,1,4,4,1,3,6,4,친구/연인,3,단체여행,4,3,3,4,4,4,4,4,4,3,3,3,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,8,5,22,2,1,식도락,1,5,7,10,5,8,9,972.0,972.0,0.0
3859,312,2,2,2,8,대만, ,2,3,3,2,5,6,1,4,1,2,친구/연인,9,개별여행,8,3,4,4,3,3,4,3,2,4,2,3,4,3,2,2,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9,4,5,1,2,18,쇼핑,2,7,10,11,3,4,5,1134.0,0.0,1134.0
3860,313,2,0,1,8,대만,1,1,3,1,2,3,5,1,2,4,16,가족/친지,3,단체여행,4,4,4,4,4,4,5,4,5,3,4,5,5,5,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,8,22,5,1,7,2,쇼핑,1,3,5,10,8,9,10,2430.0,0.0,2430.0
3861,314,2,1,3,4,대만, ,1,3,2,1,5,4,1,7,2,4,가족/친지,2,단체여행,4,3,2,3,3,4,1,3,3,1,1,3,5,1,2,2,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,16,17,1,22,쇼핑,1,5,7,10,4,5,9,810.0,486.0,324.0
3957,446,1,3,2,3,대만,1,2,3,2,3,4,10,1,2,3,4,친구/연인,17,단체여행,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,16,5,3,3,4,5,식도락,1,5,7, ,8,9, ,972.0,486.0,486.0
3958,447,1,2,2,3,대만, ,1,3,2,1,3,3,1,1,6,2,가족/친지,3,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,28,4,5,17,8,1,카지노,1,3,5,10,5,8, ,29160.0,16200.0,12960.0
3959,448,1,1,3,1,대만,1,1,3,3,1,2,1,1,9,7,4,가족/친지,3,단체여행,5,4,3,3,3,3,4,4,3,3,3,3,3,4,3,3,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,8,4,5,18,19,1,자연경관감상,1,1,3,5,4,8,10,850.1356782,463.7103699,386.4253083
3960,449,1,2,2,4,대만, ,3,3,2,3,4,2,6, , , ,직장동료,2,개별여행,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,13,20,3,2,16,4,식도락,1,3,9,10,4,5,13,550.8,64.8,486.0
3961,450,2,1,2,3,대만, ,1,3,3,4,2,3,1,3,4,12,친구/연인,2,개별여행,5,4,4,4,4,3,3,4,4,3,4,4,4,3,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,13,2,17,18,고궁/역사유적지방문,1,1,3,10,1,4,10,651.24,0.0,651.24
3962,452,2,1,2,11,대만, ,5,3,3, , ,1,1,9,12,11,직장동료,2,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,13,2,1,3,식도락,2,3,7, ,3,5, ,1383248.5,0.0,1383248.5
3963,453,2,2,2,4,대만,1,5,3,2,1,3,1,4,2,4,7,친구/연인,2,단체여행,5,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,5,8,3,1,22,9,쇼핑,1,5,7, ,5, , ,1620.0,0.0,1620.0
3964,454,2,3,2,4,대만, ,1,3,1,3,7,3,1,1,2,4,혼자,1,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,10,21,4,1,5,2,쇼핑,1,1,4, ,4,19, ,1127.52,0.0,1127.52
4044,551,1,2,3,3,대만, ,2,3,4,2,3,1,1,2,4,12,친구/연인,2,개별여행,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,16,1,2,19,쇼핑,1,5,7,10,4,5,10,1409.4,324.0,1085.4
4045,552,1,2,1,12,대만, ,1,3,1,2, ,1,1,10,2,9,가족/친지,4,단체여행,5,4,4,5,4,4,4,5,5,4,4,4,3,4,3,3,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,26,8, ,1,2,19,식도락,1,2,5,7,4, , ,972.0,972.0,0.0
4046,553,1,4,2,7,대만,1,1,3,1, , ,3,1,9,10,7,가족/친지,2,단체여행,5,5,5,4,5,4,5,5,4,4,5,5,3,4,4,4,1,4, ,9, , , , , , , , , , , , , , , ,1,2, ,4, , , , , , ,50,48, ,1,9,19,자연경관감상,1,2,7,9,4,5, ,1717.2,486.0,1231.2
4047,554,1,2,2,7,대만, ,1,3,1,2, ,1,6, , , ,직장동료,2,개별여행,3,4,5,5,5,5,5,5,5,3,4,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5, ,16,1,2,쇼핑,2,3,5,10,4,10, ,2867.4,0.0,2867.4
4048,555,2,3,2,12,대만, ,2,3,3,6,8,1,1,7,2,4,가족/친지,3,개별여행,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,1,8,1,9,17,쇼핑,1,3,5,7,4,5,10,1296.0,129.6,1166.4
4049,556,2,2,2,7,대만, ,2,3,3,6,4,1,1,2,3,4,혼자,1,개별여행,4,4,5,5,5,5,5,5,5,4,4,4,3,4,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,19,14, ,1,2,4,고궁/역사유적지방문,2,9,10, ,10,13,14,2041.2,972.0,1069.2
4050,557,2,1,2,5,대만, ,1,3,2,3,4,3,4,2,4,7,친구/연인,3,개별여행,5,5,4,5,5,5,5,4,4,4,5,4,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,8,1,3,2,식도락,2,7,10, ,5,9,10,1056.24,0.0,1056.24
4051,558,2,3, ,4,대만, ,2,3,2, , ,6,4,2,4,3,친구/연인,4,개별여행,5,3,5,5,5,5,5,5,5,4,5,5,4,4,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,14,39,1,1,2,17,쇼핑,2,9,11, ,4,5,10,1182.6,226.8,955.8
4052,559,2,2,2,7,대만, ,3,3,2,3, ,3,4,2,7, ,친구/연인,2,개별여행,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,14,1,2, ,쇼핑,1,2,5,7,4,5,10,1393.2,0.0,1393.2
4053,560,2,3,2,3,대만, ,1,3,1,2,3,3,1,1,2,13,가족/친지,3,단체여행,5,5,5,5,5,4,4,5,5,5,5,5,4,5,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,50,13,8,1,9,17,쇼핑,1,2,5,9,5,8,10,2592.0,2106.0,486.0
4054,561,2,2,2,5,대만,1,1,3,3, , ,4,1,3,2,4,친구/연인,6,개별여행,5,5,5,4,5,4,5,5,4,5,4,5,4,5,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,16,1,40,1,17,2,전통문화체험,1,2,9, ,5,8,9,1296.0,648.0,648.0
4055,562,2,3,2,3,대만, ,5,3,3,4,6,6,4,2,4,6,친구/연인,2,개별여행,7,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,13,1,3,17,쇼핑,2,5,7,10,5,10,14,1782.0,486.0,1296.0
4056,563,2,2,2,7,대만,1,3,3,3, , ,6,4,2,7,1,친구/연인,3,개별여행,7,5,5,5,4,4,4,5,4,3,3,3,4,5,4,5,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,3,14,1,18,2,쇼핑,2,4,5,7,4,5,10,1270.08,0.0,1270.08
4057,564,2,3,2,9,대만,1,1,3,5,3,2,2,1,2,4,7,가족/친지,2,단체여행,5,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,48,16, ,1,2,17,식도락,1,5,10, ,4,10, ,1069.2,0.0,1069.2
4252,808,1,5,1,3,대만, ,2,3,1,2,3,1,1,4,2,6,친구/연인,24,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,28,12,1,2,9,쇼핑,1,1,7,10,5,9,10,2592.0,1944.0,648.0
4253,809,1,3,4,4,대만, ,1,3,1,3,2,2,1,2,8,6,가족/친지,4,단체여행,5,4,5,5,5,4,4,4,4,4,4,4,3,4,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,8,14,20,9,2,1,공연/민속행사/축제참가관람,1,1,5,9,4,5,9,810.0,0.0,810.0
4254,811,2,2,2,5,대만, ,1,3,2,3,5,1,1,3,9,7,친구/연인,2,단체여행,5,4,4,5,4,5,4,5,5,4,4,4,4,4,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,5,28,11,1,7,2,쇼핑,1,1,7,9,5,9,10,1620.0,1296.0,324.0
4255,812,2,5,1,4,대만, ,1,3,1,2,4,1,1,1,2,4,가족/친지,2,단체여행,5,5,4,5,4,4,4,5,4,3,4,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,20,2,1,9,쇼핑,1,1,7,10,2,5,10,1296.0,972.0,324.0
4256,813,2,1,2,4,대만, ,1,3,1,3,5,3,1,2,4,6,친구/연인,3,단체여행,5,4,5,4,5,5,5,5,5,4,4,4,3,4,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,4,8,14,1,2,22,식도락,1,1,2,9,9,10, ,686.9783258,0.0,686.9783258
4257,815,2,3,2,3,대만,1,2,3,3,1,2,3,4,9,7,16,가족/친지,3,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,8,14,1,2,22,쇼핑,1,1,5,9,4,10,18,972.0,0.0,972.0
4275,835,2,5,1,10,대만, ,1,3,2, , ,2,1,1,3,2,가족/친지,3,단체여행,5,4,4,3,4,3,5,5,5,2,2,5,5,5,3,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,10,48, ,17,19,1,공연/민속행사/축제참가관람,1,2,9,10,4,8,10,1360.8,226.8,1134.0
4276,836,2,3,1,3,대만, ,1,3,1,2,5,2,1,1,11,7,친구/연인,4,단체여행,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,48,8,4,9,17,2,쇼핑,1,2,7, ,5,9,10,1458.0,0.0,1458.0
4300,860,1,4,1,6,대만, ,1,3,1,2, ,2,1,4,7,1,가족/친지,2,단체여행,5,4,4,4,4,4,4,4,4,3,4,5,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,1,5,1,2,18,자연경관감상,2,2,5, ,4,10, ,340.2,0.0,340.2
4301,861,1,1,2,4,대만, ,1,3,2,4,8,1,1,15,4,2,친구/연인,4,개별여행,3,4,4,3,4,4,4,4,4,3,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,20,1,2,7,쇼핑,2,7, , ,5,10, ,745.2,0.0,745.2
4302,862,1,5,1,6,대만,2,1,3,1, , ,2,1,6,7,4,가족/친지,2,단체여행,5,4,4,4,5,3,5,5,5,4,4,5,3,4,3,3,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,1,5,17,19,1,자연경관감상,1,1, , ,12, , ,712.8,0.0,712.8
4303,863,1,3,2,5,대만, ,1,3,1,2, ,6,1,7,4,1,가족/친지,2,단체여행,5,5,5,4,5,3,3,4,4,3,4,5,3,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,48,40,1,2,19,18,자연경관감상,1,2,5,7,4,8,10,1166.4,648.0,518.4
4304,864,2,2,2,5,대만, ,2,3,1,2,3,3,4,1,2,6,가족/친지,2,단체여행,5,4,4,4,4,3,4,5,5,4,4,4,4,4,4,3,1,4,8,9, , , , , , , , , , , , , , , ,1,2,3,4, , , , , , ,50,48,40,9,1,2,테마파크,1,2,5,10,5, , ,615.6,486.0,129.6
4308,868,2,1,2,5,대만,1,1,3,2,5,3,6,4,2,7,4,친구/연인,5,에어텔여행,5,5,5,5,5,5,5,5,3,4,4,5,5,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,12,8,1,2,17,쇼핑,1,5,7,10,4,5,10,1231.2,0.0,1231.2
4309,869,1,2,2,4,대만, ,10,3,2, , ,1,6, , , ,혼자,1,개별여행,2,4,3,4,4,5,4,4,3,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,14,16,2,1,식도락,2,1,7, ,1,3,7,3434.4,0.0,3434.4
4396,1053,2,2,2,5,대만, ,3,3,3,2, ,2,5, , , ,혼자,1,개별여행,7,5,4,4,4,5,5,5,5,4,4,4,5,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,3,9,14,23,2,7,기타,4,2,10, ,4,5,10,704.152784,343.4891629,360.6636211
4397,1054,2,1,2,3,대만, ,1,3,3,1,2,2,1,3,2,4,친구/연인,2,단체여행,4,5,5,4,5,5,5,4,4,4,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,6,5,17,1,2,쇼핑,1,4,5,7,4,5,10,1215.0,1036.8,178.2
4398,1055,2,2,2,4,대만, ,3,3,3,2, ,2,1,2,3,4,친구/연인,2,단체여행,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,14,1,2,17,쇼핑,1,2,5,7,4,5,6,891.0,891.0,0.0
4399,1056,1,3,2,12,대만, ,3,3,1,3, ,2,1,3,4,6,친구/연인,2,개별여행,5,5,4,4,4,5,5,4,4,3,4,4,4,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,6,5,17,2,1,식도락,1,5,7, ,1,10,13,944.595198,901.6590527,42.93614536
4400,1057,1,2,2,3,대만, ,1,3,3,4,7,3,1,3,2,4,친구/연인,2,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,3,8,17,2,1,고궁/역사유적지방문,1,3,5,7,3,4,13,25367.88,24801.0,566.88
4508,1719,1,2,2,4,대만, ,1,3,1,2,7,4,1,9,6,2,가족/친지,3,단체여행,3,4,4,4,4,5,5,4,3,3,4,4,3,4,3,3, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,98,97,99,4,18,20,휴양/휴식,1,1,9,10,3,8,10,1458.0,324.0,1134.0
4509,1720,1,2,1,6,대만, ,1,3,1,2, ,3,1,1,4,2,가족/친지,5,단체여행,3,4,4,4,5,5,4,4,4,4,3,4,4,4,3,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,100,101,97,4,18,20,자연경관감상,1,1,9, ,8,10,12,874.8,97.2,777.6
4510,1721,1,2,2,4,대만, ,1,3,3,2,1,3,1,7,2,4,직장동료,7,단체여행,5,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4, , , , , , , , ,14, ,3, ,2, , , , , , , , , , , ,6, , , , ,72,98,88,3,2,1,온천/스파,1,2,3,10,4,5,12,1782.0,0.0,1782.0
4511,1722,1,3,2,4,대만, ,1,3,1,3,2,3,1,3,4,8,가족/친지,3,단체여행,5,5,4,5,5,4,5,5,5,5,5,5,3,4,4,4, , , , , , , , ,14, ,3, ,2, , , , , , , , , , , ,6, , , , ,72,102,88,22,17,1,전통문화체험,1,1,9,10,4,5,10,1101.6,453.6,648.0
4512,1723,1,2,2,12,대만, ,1,3,1,2,7,4,1,1,3,2,가족/친지,5,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3, , , , , , , , ,14, ,3, ,2, , , , , , , , , , , ,6, , , , ,96,88,98,1,22,20,쇼핑,1,9,10, ,8,10,11,1480.68,832.68,648.0
4513,1724,2,2,2,3,대만, ,1,3,1,2,3,3,1,4,8,1,친구/연인,4,단체여행,4,4,4,4,5,5,4,4,4,5,5,5,3,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,102,100,4,1,2,쇼핑,1,9, , ,4,5,10,1134.0,0.0,1134.0
4514,1725,2,2,2,12,대만, ,1,3,1,3,2,4,1,1,3,7,가족/친지,5,단체여행,6,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4, , , , , , , , ,14, ,3, ,2, , , , , , , , , , , ,6, , , , ,88,72,96,1,18,20,쇼핑,1,1,2,9,6,8,10,1069.2,0.0,1069.2
4515,1726,2,2,2,4,대만, ,1,3,3,1,2,6,1,1,11,12,친구/연인,2,단체여행,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,97,99,18,9,1,자연경관감상,1,3,9, ,1,4,10,1749.6,0.0,1749.6
4516,1728,2,2,2,4,대만,1,1,3,1,2,3,4,1,16,2,7,가족/친지,5,개별여행,5,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4, , , , , , , , , , ,3, ,2, , , , , , , , , , , ,6, , , , ,98,89,88,1,2,18,쇼핑,1,9, , ,4,5,10,1636.2,664.2,972.0
4517,1729,2,2,2,7,대만, ,1,3,3,1, ,6,1,2,7,1,친구/연인,3,단체여행,5,4,4,4,5,4,5,5,3,4,4,4,4,4,4,4, , , , , , , , , ,15, , ,2, , , , , , , , , , , ,6, , , , ,79,97,96,18,1,2,식도락,1,1,3,10,8,10,18,2041.2,0.0,2041.2
4518,1730,2,2,2,3,대만, ,1,3,3,2, ,8,1,1,8,4,직장동료,4,개별여행,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,103,97,18,1,2,자연경관감상,2,2,3,9,5,10,11,1117.8,0.0,1117.8
4519,1731,2,3,2,3,대만, ,1,3,1,3,2,3,1,9,2,11,친구/연인,2,단체여행,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4, , , , , , , , , , ,3, ,2, , , , , , , , , , , ,6, , , , ,96,97,103,1,2,18,쇼핑,1,1,9, ,8,10,11,1360.8,0.0,1360.8
4520,1732,1,2,2,2,대만, ,1,3,3,2,5,1,1,2,4,6,친구/연인,5,개별여행,8,4,4,3,4,4,4,3,3,2,3,3,3,3,3,3, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,128,133,124,8,7,1,카지노,1,1,9, ,3,4,5,4800.0,0.0,4800.0
4626,39,1,3,3,2,대만, ,10,4,3, , ,1,6, , , ,혼자,1,개별여행,2,5,5,4,4,4,9,4,3,4,3,5,5,5,4,4, , ,8, , , , , , , , , , , , , , , , , , ,3, , , , , , , ,29, , ,16,2,14,시찰(산업시설등),1,12, , ,21, , ,148.05,98.7,49.35
4627,40,1,4,2,6,대만,1,1,4,1,2,3,2,1,2,9,10,가족/친지,2,단체여행,5,4,4,4,4,3,4,4,4,4,4,5,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,4,1,2,22,식도락,2,2,5,7,5,10, ,888.3,0.0,888.3
4628,41,1,1,2,6,대만, ,4,4,3,2, ,1,4,2,7,3,가족/친지,3,개별여행,4,3,4,4,4,3,4,3,3,2,3,4,3,3,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,6,1,2, ,쇼핑,1,5,9,10,5,10,11,1052.8,0.0,1052.8
4629,42,1,4,2,4,대만, ,5,4,2, , ,1,6, , , ,직장동료,2,개별여행,3,4,4,4,4,4,9,4,4,2,3,4,4,4,4,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,6,10,41,16,2,7,유흥.오락,1,12, , ,21, , ,592.2,329.0,263.2
4630,43,1,3,3,6,대만, ,1,4,3,7,1,4,4,2,4,11,가족/친지,3,개별여행,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,11,1,2,7,쇼핑,1,3,5,7,1,4,8,1316.0,987.0,329.0
4631,44,1,2,2,5,대만, ,2,4,2,3,5,1,6, , , ,혼자,1,개별여행,5,5,5,1,5,4,4,4,4,1,4,5,3,3,3,3, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,16,2,1,식도락,1,9,10, ,4,10,16,2637.2235,1758.149021,879.0745104
4632,45,1,2,2,6,대만, ,9,4,3,2, ,1,6, , , ,혼자,1,개별여행,7,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,5,7,1,3,11,온천/스파,1,3,10, ,4,5,10,1151.5,987.0,164.5
4633,46,2,2,2,5,대만,1,1,4,3,2, ,1,1,3,7,2,친구/연인,2,개별여행,3,5,5,5,5,5,5,5,5,3,4,5,4,5,5,5,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,30,5,10,1,17,2,식도락,4,7,9,10,8,10,11,292.81,164.5,128.31
4634,47,2,3,1,4,대만, ,2,4,1,3, ,2,1,1,7,2,가족/친지,2,단체여행,5,5,5,5,5,4,5,5,4,4,4,5,5,5,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,11,4,40,17,18,2,자연경관감상,1,2,5,7,4,5,10,1375.22,881.72,493.5
4635,48,2,4,1,4,대만, ,1,4,2, , ,2,1,3,1, ,가족/친지,2,개별여행,5,4,4,4,4,3,4,4,4,4,3,4,5,5,3,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,4, ,2,1,18,자연경관감상,1,5,9,10,3,4,10,7512.75,0.0,7512.75
4636,50,2,2,2,4,대만, ,1,4,2,4,3,6,1,4,7,2,직장동료,2,개별여행,7,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,11,14,2,1,17,고궁/역사유적지방문,2,5,7,10,3,5,10,1316.0,987.0,329.0
4738,174,1,3,3,1,대만, ,1,4,3,4,2,1,6, , , ,직장동료,33,단체여행,6,5,5,5,5,4,5,5,5,5,5,5,3,5,5,5,1, ,8, , , , , , , , , , ,5, ,13,16, , ,1, ,3, , , ,7,8, , ,120,29,107,1,15,2,미팅/회의/학술대회/박람회참가,1,2,7,9,5,8,10,6402.0,1891.5,4510.5
4739,175,1,5,1,10,대만, ,1,4,1,3,7,1,1,2,8,1,가족/친지,2,단체여행,5,4,4,4,5,4,5,4,5,3,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,10,13,1,17,18,쇼핑,1,3,7,8,2,5,8,1184.4,658.0,526.4
4740,176,2,2,2,12,대만, ,1,4,2,3,4,3,1,2,3,4,친구/연인,5,개별여행,5,5,3,4,4,5,5,4,3,5,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,11,20,1,2,17,쇼핑,1,7,9,10,3,8,10,900.0,500.0,400.0
4741,177,2,3,1,3,대만, ,1,4,1,6,2,3,1,2,7,12,가족/친지,11,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,8, , , , , , , , , , , , , , , , ,1,2,3, , , , , , , ,3,5,10,1,9,18,테마파크,1,1,5,7,2,4,8,1381.8,1052.8,329.0
4742,178,2,4,3,2,대만,1,1,4,5,1,6,1,1,3,1,9,가족/친지,3,단체여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,6,8,11,19,2,1,공연/민속행사/축제참가관람,1,1,2,7,5,8,9,1974.0,987.0,987.0
4743,179,2,2,1,7,대만, ,1,4,1,3,2,1,1,7,2,6,가족/친지,5,단체여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8,11,1,2,18,쇼핑,1,2,5,7,4,5,10,1019.9,690.9,329.0
4744,180,2,3,1,9,대만, ,2,4,1,2,3,3,1,1,2,3,가족/친지,7,단체여행,5,4,3,4,3,3,5,5,5,4,3,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,14,16,1,2,3,쇼핑,1,10, , ,4,5,10,723.8,658.0,65.8
4745,181,2,2,2,3,대만, ,2,4,3,2,4,3,1,2,4,6,친구/연인,5,개별여행,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,11,20,1,2,17,쇼핑,1,2,7,10,3,5,10,527.4448,87.90745104,439.5372552
4746,182,2,1,2,8,대만, ,1,4,3,4,6,4,1,7,4,2,가족/친지,2,개별여행,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,4,12,20,2,17,1,쇼핑,3,3,5,7,4,10, ,1000.0,500.0,500.0
