,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1418,625,1,2,3,2,홍콩, ,6,5,2,3, ,1,6, , , ,직장동료,6,개별여행,3,4,4,4,4,5,9,4,4,4,4,4,5,5,5,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7, , ,16,15, ,미팅/회의/학술대회/박람회참가,1,12, , ,21, , ,800.0,800.0,0.0
1423,843,1,1,2,8,홍콩, ,2,5,3,5,6,1,1,4,13,6,친구/연인,2,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,1,4,10,19,1,7,공연/민속행사/축제참가관람,7,3,5,7,4,5,11,1542.0,0.0,1542.0
1434,1849,2,2,2,3,홍콩, ,1,5,3,2,1,4,1,9,7,1,친구/연인,2,개별여행,4,5,4,4,5,5,5,5,4,4,4,4,4,5,5,4,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,3,96,8,5,21,2,뷰티관광,2,1,3,9,1,5,10,1413.5,0.0,1413.5
1435,1856,1,3,2,7,홍콩, ,4,5,3, , ,1,6, , , ,혼자,1,개별여행,2,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,99,96, ,16,1,2,업무수행,1,1, , ,11,12, ,385.5,128.5,257.0
1500,626,1,3,2,3,홍콩, ,3,8,3,4,6,36,6, , , ,혼자,1,개별여행,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,5,8,16,1,15,쇼핑,1,1,4,7,5,8,9,1600.0,1000.0,600.0
1507,807,1,2,1,4,홍콩, ,1,8,2, , ,1,6, , , ,직장동료,2,개별여행,3,4,4,4,4,4,9,4,4,3,3,4,4,4,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,20, ,15,16, ,미팅/회의/학술대회/박람회참가,1,12, , ,21, , ,175.0317245,0.0,175.0317245
1560,33,2,1,1,4,홍콩, ,2,11,2,1,4,1,1,2,4,7,가족/친지,5,개별여행,6,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,9,8,2,4,9,테마파크,2,2,4,7,5,9,12,769.2,0.0,769.2
1577,817,2,1,1,7,홍콩, ,15,11,5,3,6,3,1,13,2,4,혼자,1,개별여행,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,14,5,23,7,2,기타,2,2,9, ,5,10,19,756.38,64.1,692.28
1580,1131,1,1,2,3,홍콩, ,1,11,1, , ,1,1,4,11,1,가족/친지,2,단체여행,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,127,125,133,2,22,19,전통문화체험,1,2,3,9,8,9,10,2564.0,0.0,2564.0
1581,1252,1,3,2,2,홍콩, ,4,11,3, , ,1,6, , , ,혼자,1,개별여행,3,4,4,4,5,5,4,4,3,3,4,4,4,4,4,4, , , , , , , , , , , ,7,2, , , , , , , , , , , ,6, , , , ,99,96,95,16,18,1,업무수행,1,1, , ,5,10,12,599.976,128.2,471.776
