,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1163,1207,2,1,3,5,태국, ,4,1,3,5,2,2,7, , , ,혼자,1,개별여행,11,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,11,9,14,22,20,연수/교육/연구,2,3,5, ,3,5,15,893.4590674,243.6706547,649.7884126
1173,571,2,1,2,7,태국, ,2,2,2,3, ,1,4,2,4,7,혼자,1,개별여행,14,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,1,4, , , , , , , ,15, , , , , , , , , ,1,2, , , ,6, , , , ,20,26,85,1,2,7,쇼핑,2,2,3,5,4,5,11,1060.886392,84.87091134,976.0154805
1306,108,2,1,2,1,태국, ,1,2,3,4,5,12,1,1,8,2,친구/연인,5,개별여행,5,4,4,5,4,5,5,5,5,4,4,5,3,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,13,4,1,2,17,쇼핑,1,5,7,10,3,5,10,1527.676404,169.7418227,1357.934582
1322,436,2,2,3,2,태국, ,20,2,2,4,3,1,4,2,8,11,혼자,1,개별여행,3,4,3,5,5,4,4,4,4,3,3,4,4,5,5,5,1, , , ,6, , , , , , , , , , , , , , ,1, , , ,5, , , , , ,5,136,7,1,16,18,쇼핑,1,3,7, ,5,8,15,3236.4,1562.4,1674.0
1329,567,2,1,2,3,태국,1,2,2,3,4,5,3,1,16,1,2,친구/연인,8,개별여행,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,20,14,6,2,1,7,식도락,2,2,5,7,3,5,14,1230.628214,381.919101,848.7091134
1343,46,2,1,2,11,태국, ,3,3,3,2,7,1,1,16,4,2,혼자,1,개별여행,20,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,11,1,2,4,7,22,휴양/휴식,2,3,4,7,1,4,5,858.0,0.0,858.0
1401,1896,2,2,1,2,태국, ,1,4,3,1,2,5,1,1,9,8,친구/연인,2,단체여행,3,4,4,4,3,4,5,5,4,4,4,4,4,4,4,4, , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , ,96,99,97,18,1,2,자연경관감상,1,1,3,9,1,7,10,1230.7043,0.0,1230.704314
1457,756,2,0,2,8,태국,1,3,6,3,5,8,1,1,1,4,3,친구/연인,2,개별여행,10,4,5,4,4,4,4,4,3,3,4,4,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,12,9,2,1,9,식도락,2,5,7,11,4,5,13,875.9406,437.9702706,437.9702706
2321,1140,1,1,3,7,태국, ,2,1,2,3, ,2,1,6,2,7,친구/연인,2,개별여행,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,9, , ,7,1,2,유흥.오락,1,5,6,7,2,4,10,2220.0,2000.0,220.0
2402,1257,2,1, ,8,태국, ,1,1,1, , ,3,1,2, , ,가족/친지,3,개별여행,2,4,4,5,5,4,5,4,4,3,4,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,8, ,17,1,2,쇼핑,1,5,7, ,3,4,5,1199.7,0.0,1199.7
2425,1285,2,1,2,8,태국, ,1,1,1, , ,2,1,8,2,4,가족/친지,9,단체여행,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2,6,14,1,20,22,쇼핑,1,1,2,9,3,7,10,600.0,0.0,600.0
2469,1341,2,1,2,4,태국, ,2,1,3,2, ,3,1,8,16,4,혼자,1,개별여행,29,4,4,5,3,3,4,4,4,2,3,4,4,4,5,4,1,4,8,9, , , , ,14, ,3, , , , , , , , ,1,2,3,4, ,6, , , , ,74,75,14,19,4,1,공연/민속행사/축제참가관람,1,3,5,7,4,10, ,700.0,0.0,700.0
2474,1348,2,2,2,2,태국, ,2,1,2,3, ,3,1,2,4,3,가족/친지,4,단체여행,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,6,2,1,17,20,쇼핑,1,1,4,9,5,7,10,558.0,0.0,558.0
2475,1349,2,1,2,7,태국, ,10,1,3,5,4,1,4,2,4,13,가족/친지,2,개별여행,4,5,4,4,5,5,5,5,4,3,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,14,5,8,1,2, ,쇼핑,2,3,7, ,3,4,5,812.2355158,0.0,812.2355158
2476,1350,2,1,3,8,태국, ,1,1,3, , ,1,4,2,4, ,가족/친지,3,단체여행,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,5,4,3,1,20,10,쇼핑,1,1,2,7,2,6,9,243.6706547,0.0,243.6706547
2543,1556,2,1,2,8,태국, ,1,1,3,2, ,3,6, , , ,가족/친지,2,단체여행,3,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,133,131,1,20,18,박물관/전시관방문,1,2, , ,4,5,6,406.1177579,406.1177579,0.0
2544,1557,2,1,2,4,태국, ,1,1,3,5, ,1,1,1,9,11,친구/연인,2,개별여행,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,125,127,1,18,20,자연경관감상,1,2, , ,5,8,10,211.1812341,0.0,211.1812341
2545,1559,1,4,2,2,태국, ,2,1,1,3,4,5,1,3,2,1,가족/친지,3,단체여행,5,5,5,5,5,4,4,4,5,5,5,5,4,4,3,4,1, ,8,9, , , , , , , , , , , , , , , ,1, ,3,4, , , , , , ,42,5,4,17,1,2,쇼핑,1,2, , ,4,5,18,837.0,0.0,837.0
